TH	10520	แขวงลาดกระบัง, เขตลาดกระบัง	กรุงเทพมหานคร	10	1011	101101
TH	10520	แขวงคลองสองต้นนุ่น, เขตลาดกระบัง	กรุงเทพมหานคร	10	1011	101102
TH	10520	แขวงคลองสามประเวศ, เขตลาดกระบัง	กรุงเทพมหานคร	10	1011	101103
TH	10520	แขวงลำปลาทิว, เขตลาดกระบัง	กรุงเทพมหานคร	10	1011	101104
TH	10520	แขวงทับยาว, เขตลาดกระบัง	กรุงเทพมหานคร	10	1011	101105
TH	10520	แขวงขุมทอง, เขตลาดกระบัง	กรุงเทพมหานคร	10	1011	101106
TH	10120	แขวงช่องนนทรี, เขตยานนาวา	กรุงเทพมหานคร	10	1012	101203
TH	10120	แขวงบางโพงพาง, เขตยานนาวา	กรุงเทพมหานคร	10	1012	101204
TH	10100	แขวงจักรวรรดิ, เขตสัมพันธวงศ์	กรุงเทพมหานคร	10	1013	101301
TH	10100	แขวงสัมพันธวงศ์, เขตสัมพันธวงศ์	กรุงเทพมหานคร	10	1013	101302
TH	10100	แขวงตลาดน้อย, เขตสัมพันธวงศ์	กรุงเทพมหานคร	10	1013	101303
TH	10400	แขวงสามเสนใน, เขตพญาไท	กรุงเทพมหานคร	10	1014	101401
TH	10400	แขวงพญาไท, เขตพญาไท	กรุงเทพมหานคร	10	1014	101406
TH	10600	แขวงวัดกัลยาณ์, เขตธนบุรี	กรุงเทพมหานคร	10	1015	101501
TH	10600	แขวงหิรัญรูจี, เขตธนบุรี	กรุงเทพมหานคร	10	1015	101502
TH	10600	แขวงบางยี่เรือ, เขตธนบุรี	กรุงเทพมหานคร	10	1015	101503
TH	10600	แขวงบุคคโล, เขตธนบุรี	กรุงเทพมหานคร	10	1015	101504
TH	10600	แขวงตลาดพลู, เขตธนบุรี	กรุงเทพมหานคร	10	1015	101505
TH	10600	แขวงดาวคะนอง, เขตธนบุรี	กรุงเทพมหานคร	10	1015	101506
TH	10600	แขวงสำเหร่, เขตธนบุรี	กรุงเทพมหานคร	10	1015	101507
TH	10600	แขวงวัดอรุณ, เขตบางกอกใหญ่	กรุงเทพมหานคร	10	1016	101601
TH	10600	แขวงวัดท่าพระ, เขตบางกอกใหญ่	กรุงเทพมหานคร	10	1016	101602
TH	10310	แขวงห้วยขวาง, เขตห้วยขวาง	กรุงเทพมหานคร	10	1017	101701
TH	10310	แขวงบางกะปิ, เขตห้วยขวาง	กรุงเทพมหานคร	10	1017	101702
TH	10310	แขวงสามเสนนอก, เขตห้วยขวาง	กรุงเทพมหานคร	10	1017	101704
TH	10600	แขวงสมเด็จเจ้าพระยา, เขตคลองสาน	กรุงเทพมหานคร	10	1018	101801
TH	10600	แขวงคลองสาน, เขตคลองสาน	กรุงเทพมหานคร	10	1018	101802
TH	10600	แขวงบางลำภูล่าง, เขตคลองสาน	กรุงเทพมหานคร	10	1018	101803
TH	10600	แขวงคลองต้นไทร, เขตคลองสาน	กรุงเทพมหานคร	10	1018	101804
TH	10170	แขวงคลองชักพระ, เขตตลิ่งชัน	กรุงเทพมหานคร	10	1019	101901
TH	10170	แขวงตลิ่งชัน, เขตตลิ่งชัน	กรุงเทพมหานคร	10	1019	101902
TH	10170	แขวงฉิมพลี, เขตตลิ่งชัน	กรุงเทพมหานคร	10	1019	101903
TH	10170	แขวงบางพรม, เขตตลิ่งชัน	กรุงเทพมหานคร	10	1019	101904
TH	10170	แขวงบางระมาด, เขตตลิ่งชัน	กรุงเทพมหานคร	10	1019	101905
TH	10170	แขวงบางเชือกหนัง, เขตตลิ่งชัน	กรุงเทพมหานคร	10	1019	101907
